lat,lon,direction,filename,filename_idx,gps_frame_pos
220,31.8014,35.206,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
299,31.8014,35.206,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
214,31.8014,35.206,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
385,31.8014,35.206,4,JET_83-168-70_D_CL_UR_3.9_22355_2.mat,341
240,31.8012,35.2062,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
546,31.8012,35.2062,4,JET_58-425-73_D_CL_MX_3.9_1_26619_1.mat,21
132,31.8012,35.2062,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
240,31.8012,35.2062,4,JET_58-425-73_D_CL_MX_3.9_23716_1.mat,34
32,31.8012,35.2062,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
197,31.8012,35.2062,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
463,31.8012,35.2062,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
209,31.8012,35.2062,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1050,31.8012,35.2062,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
461,31.8012,35.2062,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
172,31.8012,35.2062,4,JET_58_425_73_D_CL_MX_3.9_26489_1.mat,123
197,31.8012,35.2062,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
89,31.8012,35.2062,4,JET_58_425_73_D_RN_MX_3.9_26171_0.mat,137
3886,31.8012,35.2062,4,JET_58_425_73_N_RN_MX_3.9_26356_3.mat,151
487,31.8012,35.2062,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
172,31.8012,35.2062,4,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4875,31.8012,35.2062,4,JET_83-108-70_D_CL_MX_3.9_23504_7.mat,200
149,31.8012,35.2062,4,JET_83-108-70_D_CL_MX_3.9_23702_1.mat,213
71,31.8012,35.2062,4,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
169,31.8012,35.2062,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
888,31.8012,35.2062,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
297,31.8012,35.2062,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
212,31.8012,35.2062,4,JET_83-108-70_n_CL_UR_3.9_22749_3.mat,326
3,31.8012,35.2062,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
383,31.8012,35.2062,4,JET_83-168-70_D_CL_UR_3.9_22355_2.mat,341
238,31.801,35.2066,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
784,31.801,35.2066,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
479,31.801,35.2066,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
137,31.801,35.2066,4,JET_58-425-73_D_CL_MX_3.9_1_26619_1.mat,21
125,31.801,35.2066,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
235,31.801,35.2066,4,JET_58-425-73_D_CL_MX_3.9_23716_1.mat,34
28,31.801,35.2066,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
1643,31.801,35.2066,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
179,31.801,35.2066,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
244,31.801,35.2066,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
461,31.801,35.2066,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
206,31.801,35.2066,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1048,31.801,35.2066,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
170,31.801,35.2066,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
78,31.801,35.2066,4,JET_58_425_73_D_RN_MX_3.9_26171_0.mat,137
3881,31.801,35.2066,4,JET_58_425_73_D_RN_MX_3.9_26355_0.mat,139
508,31.801,35.2066,4,JET_58_425_73_D_RN_MX_3.9_26355_2.mat,141
219,31.801,35.2066,4,JET_58_425_73_N_RN_MX_3.9_26356_3.mat,151
480,31.801,35.2066,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
170,31.801,35.2066,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
283,31.801,35.2066,4,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
349,31.801,35.2066,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
885,31.801,35.2066,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
197,31.801,35.2066,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
243,31.801,35.2066,4,JET_83-108-70_D_CL_MX_3.9_26434_3.mat,257
298,31.801,35.2066,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
295,31.801,35.2066,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
209,31.801,35.2066,4,JET_83-108-70_n_CL_UR_3.9_22749_3.mat,326
1,31.801,35.2066,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
381,31.801,35.2066,4,JET_83-168-70_D_CL_UR_3.9_22355_2.mat,341
236,31.8008,35.207,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
781,31.8008,35.207,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
476,31.8008,35.207,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
134,31.8008,35.207,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
233,31.8008,35.207,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
1641,31.8008,35.207,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
176,31.8008,35.207,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
242,31.8008,35.207,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
202,31.8008,35.207,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1045,31.8008,35.207,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
456,31.8008,35.207,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
167,31.8008,35.207,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
75,31.8008,35.207,4,JET_58_425_73_D_RN_MX_3.9_26355_0.mat,139
505,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
167,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
281,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_23702_8.mat,221
2666,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
345,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
882,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
195,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
241,31.8008,35.207,4,JET_83-108-70_D_CL_MX_3.9_26434_3.mat,257
296,31.8008,35.207,4,JET_83-108-70_D_OC_MX_3.9_23501_0.mat,275
213,31.8008,35.207,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
292,31.8008,35.207,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
206,31.8008,35.207,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
379,31.8006,35.2074,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
778,31.8006,35.2074,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
474,31.8006,35.2074,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
132,31.8006,35.2074,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
230,31.8006,35.2074,4,JET_58-425-73_D_CL_MX_3.9_23716_1.mat,34
23,31.8006,35.2074,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
1639,31.8006,35.2074,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
174,31.8006,35.2074,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
239,31.8006,35.2074,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
198,31.8006,35.2074,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
164,31.8006,35.2074,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
73,31.8006,35.2074,4,JET_58_425_73_D_RN_MX_3.9_26355_0.mat,139
502,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
165,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
278,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_23702_8.mat,221
2664,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
342,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
879,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
193,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
238,31.8006,35.2074,4,JET_83-108-70_D_CL_MX_3.9_26434_3.mat,257
293,31.8006,35.2074,4,JET_83-108-70_D_OC_MX_3.9_23501_0.mat,275
211,31.8006,35.2074,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
290,31.8006,35.2074,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
204,31.8006,35.2074,4,JET_83-168-70_D_CL_MX_3.9_22357_7.mat,331
3266,31.8006,35.2074,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
376,31.8004,35.2078,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
776,31.8004,35.2078,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
471,31.8004,35.2078,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
129,31.8004,35.2078,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
227,31.8004,35.2078,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
1636,31.8004,35.2078,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
172,31.8004,35.2078,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
237,31.8004,35.2078,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
454,31.8004,35.2078,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
194,31.8004,35.2078,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1040,31.8004,35.2078,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
451,31.8004,35.2078,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
161,31.8004,35.2078,4,JET_58_425_73_D_CL_MX_3.9_26489_1.mat,123
172,31.8004,35.2078,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
70,31.8004,35.2078,4,JET_58_425_73_D_RN_MX_3.9_26355_0.mat,139
498,31.8004,35.2078,4,JET_58_425_73_D_RN_MX_3.9_26355_2.mat,141
210,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
162,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
276,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_23702_1.mat,213
61,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_23702_8.mat,221
2662,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
338,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
876,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
190,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
236,31.8004,35.2078,4,JET_83-108-70_D_CL_MX_3.9_26434_3.mat,257
291,31.8004,35.2078,4,JET_83-108-70_D_OC_MX_3.9_23501_0.mat,275
208,31.8004,35.2078,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
288,31.8004,35.2078,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
200,31.8004,35.2078,4,JET_83-168-70_D_CL_MX_3.9_22357_7.mat,331
3263,31.8004,35.2078,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
374,31.8002,35.2082,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
773,31.8002,35.2082,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
469,31.8002,35.2082,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
127,31.8002,35.2082,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
225,31.8002,35.2082,4,JET_58-425-73_D_CL_MX_3.9_23716_1.mat,34
18,31.8002,35.2082,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
183,31.8002,35.2082,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
1633,31.8002,35.2082,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
169,31.8002,35.2082,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
234,31.8002,35.2082,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
452,31.8002,35.2082,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
191,31.8002,35.2082,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1037,31.8002,35.2082,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
449,31.8002,35.2082,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
159,31.8002,35.2082,4,JET_58_425_73_D_CL_MX_3.9_26489_1.mat,123
169,31.8002,35.2082,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
67,31.8002,35.2082,4,JET_58_425_73_D_RN_MX_3.9_26171_0.mat,137
3871,31.8002,35.2082,4,JET_58_425_73_D_RN_MX_3.9_26355_0.mat,139
494,31.8002,35.2082,4,JET_58_425_73_D_RN_MX_3.9_26355_2.mat,141
206,31.8002,35.2082,4,JET_58_425_73_N_RN_MX_3.9_26356_3.mat,151
468,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
159,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_23504_7.mat,200
129,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
273,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_23702_1.mat,213
59,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_23702_8.mat,221
2660,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
156,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
335,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
873,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
188,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
233,31.8002,35.2082,4,JET_83-108-70_D_CL_MX_3.9_26434_3.mat,257
289,31.8002,35.2082,4,JET_83-108-70_D_OC_MX_3.9_23501_0.mat,275
205,31.8002,35.2082,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
285,31.8002,35.2082,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
197,31.8002,35.2082,4,JET_83-168-70_D_CL_MX_3.9_22357_7.mat,331
3260,31.8002,35.2082,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
371,31.8002,35.2082,4,JET_83-168-70_D_CL_UR_3.9_22355_2.mat,341
227,31.8,35.2086,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
771,31.8,35.2086,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
124,31.8,35.2086,4,JET_58-425-73_D_CL_MX_3.9_1_26619_1.mat,21
109,31.8,35.2086,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
222,31.8,35.2086,4,JET_58-425-73_D_CL_MX_3.9_23716_1.mat,34
15,31.8,35.2086,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
180,31.8,35.2086,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
1630,31.8,35.2086,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
166,31.8,35.2086,4,JET_58-425-73_D_OC_MX_3.9_26582_4.mat,77
184,31.8,35.2086,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
231,31.8,35.2086,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
449,31.8,35.2086,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
188,31.8,35.2086,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1035,31.8,35.2086,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
446,31.8,35.2086,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
156,31.8,35.2086,4,JET_58_425_73_D_CL_MX_3.9_26489_1.mat,123
166,31.8,35.2086,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
64,31.8,35.2086,4,JET_58_425_73_D_RN_MX_3.9_26171_0.mat,137
3868,31.8,35.2086,4,JET_58_425_73_D_RN_MX_3.9_26355_2.mat,141
203,31.8,35.2086,4,JET_58_425_73_N_RN_MX_3.9_26356_3.mat,151
466,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
157,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4858,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_23504_7.mat,200
126,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
270,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_23702_1.mat,213
56,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_23702_8.mat,221
2657,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
153,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
870,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
185,31.8,35.2086,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
230,31.8,35.2086,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
283,31.8,35.2086,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
194,31.8,35.2086,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
368,31.8,35.2086,4,JET_83-168-70_D_CL_UR_3.9_22355_2.mat,341
223,31.8,35.2088,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
770,31.8,35.2088,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
465,31.8,35.2088,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
123,31.8,35.2088,4,JET_58-425-73_D_CL_MX_3.9_1_26619_1.mat,21
108,31.8,35.2088,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
221,31.8,35.2088,4,JET_58-425-73_D_CL_MX_3.9_23716_1.mat,34
14,31.8,35.2088,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
1628,31.8,35.2088,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
165,31.8,35.2088,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
230,31.8,35.2088,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
447,31.8,35.2088,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
186,31.8,35.2088,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1034,31.8,35.2088,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
445,31.8,35.2088,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
154,31.8,35.2088,4,JET_58_425_73_D_CL_MX_3.9_26489_1.mat,123
165,31.8,35.2088,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
62,31.8,35.2088,4,JET_58_425_73_D_RN_MX_3.9_26171_0.mat,137
3867,31.8,35.2088,4,JET_58_425_73_D_RN_MX_3.9_26355_0.mat,139
488,31.8,35.2088,4,JET_58_425_73_D_RN_MX_3.9_26355_2.mat,141
202,31.8,35.2088,4,JET_58_425_73_N_RN_MX_3.9_26356_3.mat,151
465,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
156,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_23504_7.mat,200
125,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
269,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_23702_1.mat,213
55,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_23702_8.mat,221
2655,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
152,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
330,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
868,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
184,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
229,31.8,35.2088,4,JET_83-108-70_D_CL_MX_3.9_26434_3.mat,257
284,31.8,35.2088,4,JET_83-108-70_D_OC_MX_3.9_23501_0.mat,275
200,31.8,35.2088,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
282,31.8,35.2088,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
193,31.8,35.2088,4,JET_83-168-70_D_CL_MX_3.9_22357_7.mat,331
3256,31.8,35.2088,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
367,31.8,35.2088,4,JET_83-168-70_D_CL_UR_3.9_22355_2.mat,341
221,31.7998,35.2092,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
767,31.7998,35.2092,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
121,31.7998,35.2092,4,JET_58-425-73_D_CL_MX_3.9_1_26619_1.mat,21
105,31.7998,35.2092,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
218,31.7998,35.2092,4,JET_58-425-73_D_CL_MX_3.9_23716_1.mat,34
11,31.7998,35.2092,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
176,31.7998,35.2092,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
160,31.7998,35.2092,4,JET_58-425-73_D_OC_MX_3.9_26582_4.mat,77
181,31.7998,35.2092,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
226,31.7998,35.2092,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
444,31.7998,35.2092,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
184,31.7998,35.2092,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1031,31.7998,35.2092,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
442,31.7998,35.2092,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
151,31.7998,35.2092,4,JET_58_425_73_D_CL_MX_3.9_26489_1.mat,123
162,31.7998,35.2092,4,JET_58_425_73_D_RN_MX_3.9_26171_0.mat,137
3864,31.7998,35.2092,4,JET_58_425_73_D_RN_MX_3.9_26355_2.mat,141
199,31.7998,35.2092,4,JET_58_425_73_N_RN_MX_3.9_26356_3.mat,151
462,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
153,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4855,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_23504_7.mat,200
123,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
266,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_23702_1.mat,213
51,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
150,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
863,31.7998,35.2092,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
180,31.7998,35.2092,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
280,31.7998,35.2092,4,JET_83-168-70_D_CL_MX_3.9_22555_0.mat,332
362,31.7998,35.2092,4,JET_83-168-70_D_CL_UR_3.9_22355_2.mat,341
215,31.7998,35.2094,4,JET-58-425-73_D_CL_UR_3.9_22257_20.mat,6
766,31.7998,35.2094,4,JET-58-425-73_D_CL_UR_3.9_22257_22.mat,8
460,31.7998,35.2094,4,JET-58-425-73_D_CL_UR_3.9_22257_23.mat,9
120,31.7998,35.2094,4,JET_58-425-73_D_CL_MX_3.9_1_26619_1.mat,21
104,31.7998,35.2094,4,JET_58-425-73_D_CL_MX_3.9_23645_0.mat,28
216,31.7998,35.2094,4,JET_58-425-73_D_CL_MX_3.9_23716_0.mat,33
220,31.7998,35.2094,4,JET_58-425-73_D_CL_UR_3.9_22811_14.mat,62
174,31.7998,35.2094,4,JET_58-425-73_D_OC_MX_3.9_26582_0.mat,75
140,31.7998,35.2094,4,JET_58-425-73_D_OC_MX_3.9_26582_4.mat,77
180,31.7998,35.2094,4,JET_58-425-73_N_CL_MX_3.9_23713_5.mat,86
224,31.7998,35.2094,4,JET_58-425-73_N_CL_MX_3.9_27624_10.mat,95
403,31.7998,35.2094,4,JET_58-425-73_d_CL_MX_3.9_23703_0.mat,103
183,31.7998,35.2094,4,JET_58-425-73_d_CL_MX_3.9_23703_3.mat,106
1030,31.7998,35.2094,4,JET_58-425-73_ddL_MX_3.9_23706_0.mat,107
441,31.7998,35.2094,4,JET_58_425_73_D_CL_MX_3.9_26354_0.mat,121
149,31.7998,35.2094,4,JET_58_425_73_D_CL_MX_3.9_26489_1.mat,123
160,31.7998,35.2094,4,JET_58_425_73_D_OC_MX_3.9_26349_1.mat,132
55,31.7998,35.2094,4,JET_58_425_73_D_RN_MX_3.9_26171_0.mat,137
3862,31.7998,35.2094,4,JET_58_425_73_D_RN_MX_3.9_26355_0.mat,139
484,31.7998,35.2094,4,JET_58_425_73_D_RN_MX_3.9_26355_2.mat,141
197,31.7998,35.2094,4,JET_58_425_73_N_RN_MX_3.9_26356_3.mat,151
461,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
152,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4853,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_23504_7.mat,200
122,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
265,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_23702_1.mat,213
48,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
149,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
325,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_25154_7.mat,237
860,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
177,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
224,31.7998,35.2094,4,JET_83-108-70_D_CL_MX_3.9_26434_3.mat,257
280,31.7998,35.2094,4,JET_83-108-70_D_OC_MX_3.9_23501_0.mat,275
197,31.7998,35.2094,4,JET_83-108-70_D_RN_MX_3.9_26341_2.mat,297
279,31.7998,35.2094,4,JET_83-108-70_U_CL_MX_3.9_23205_0.mat,318
188,31.7998,35.2094,4,JET_83-168-70_D_CL_MX_3.9_22357_7.mat,331
