"","lat","lon","direction","filename","gps_frame_pos","frameIdx","road_lin","road_quad","road_both","sign_frames_ago","sign_W","sign_H","sign_sysType","sign_signType"
"3368",31.7918,35.1646,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",776,30393,-0.056854616291821,0.00325144175440073,0.163484375923872,200,-1,-1,-1,-1
"3369",31.7918,35.1646,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1123,53193,0.045153566263616,0.00665274728089571,3.5641702376306,200,-1,-1,-1,-1
"3370",31.7918,35.1646,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",416,15903,0.0323621113784608,0.00847150152549148,4.03584283776581,200,-1,-1,-1,-1
"3371",31.7918,35.1646,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",296,17905,0.0173621763475239,0.00837671523913741,3.69792962260544,200,-1,-1,-1,-1
"3372",31.7918,35.1648,4,"JET_58-425-73_D_CL_MX_3.9_1_26619_5.mat",2182,389453,0.0105012016370891,0.00548577960580588,2.40433587506413,200,-1,-1,-1,-1
"3373",31.7918,35.1648,4,"JET_58-425-73_D_CL_MX_3.9_23645_0.mat",1202,46803,-0.0536038683727384,0.00672493223100901,1.61789552494884,200,-1,-1,-1,-1
"3374",31.7918,35.1648,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2008,92347,0,0,0,200,-1,-1,-1,-1
"3375",31.7918,35.1648,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1387,412461,-0.0540454862639309,0.00466243829578161,0.784065593034028,200,-1,-1,-1,-1
"3376",31.7918,35.1648,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",806,31751,-0.00713290637359007,0.00207113800570368,0.685797074809672,200,-1,-1,-1,-1
"3377",31.7918,35.1648,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1033,41017,0.00659287888556707,0.00503969099372626,2.14773397520184,200,-1,-1,-1,-1
"3378",31.7918,35.1648,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",472,17971,-0.0591830510646104,0.00634042359888554,1.35250841826201,200,-1,-1,-1,-1
"3379",31.7918,35.1648,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1039,52481,0.0250080182217059,0.00612151669338346,2.9487670417875,200,-1,-1,-1,-1
"3380",31.7918,35.1648,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",838,445903,-0.0180803459137675,0.00732212327420711,2.56724239140749,200,-1,-1,-1,-1
"3381",31.7918,35.1648,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",1979,75837,0,0,0,200,-1,-1,-1,-1
"3382",31.7918,35.1648,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",997,39029,0.00318801151588544,0.00513047492131591,2.11595019884407,200,-1,-1,-1,-1
"3383",31.7918,35.1648,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",518,36325,0,0,0,200,-1,-1,-1,-1
"3384",31.7918,35.1648,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",609,23815,0,0,0,200,-1,-1,-1,-1
"3385",31.7918,35.1648,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",722,27429,0.0216431387700144,0.00541521934792398,2.59895051456988,200,-1,-1,-1,-1
"3386",31.7918,35.1648,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3544,130705,-0.0803969237953424,0.00796540267765522,1.57822259515524,200,-1,-1,-1,-1
"3387",31.7918,35.1648,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1064,43035,-0.0430624590255321,0.00639602588489652,1.69716117344797,200,-1,-1,-1,-1
"3388",31.7918,35.1648,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2371,90029,0.0413628431037068,0.00539183523505926,2.98399095609784,200,-1,-1,-1,-1
"3389",31.7918,35.1648,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1425,54897,-0.0470718974247574,0.00547988433390856,1.25051578506827,200,-1,-1,-1,-1
"3390",31.7918,35.1648,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",418,116421,-0.00741762733086914,0.00598252145573496,2.2446560356766,200,-1,-1,-1,-1
"3391",31.7918,35.1648,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",775,30357,0.0293158390559256,0.0031399461440742,1.84229523874819,200,-1,-1,-1,-1
"3392",31.7918,35.1648,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1119,53045,0.0255617554299534,0.00437114620581269,2.25969359092414,200,-1,-1,-1,-1
"3393",31.7918,35.1648,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",414,15847,0.00690164715051604,0.00839316099882127,3.49529734253883,200,-1,-1,-1,-1
"3394",31.7918,35.1648,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",294,17833,-0.0303025647997857,0.00639208406209946,1.95078232884407,200,-1,-1,-1,-1
"3395",31.792,35.1652,4,"JET_58-425-73_D_CL_MX_3.9_1_26619_5.mat",2180,389381,0.00637866128236026,0.00320815201848746,1.41083403304219,200,-1,-1,-1,-1
"3396",31.792,35.1652,4,"JET_58-425-73_D_CL_MX_3.9_23645_0.mat",1198,46675,-0.00932010542601356,0.00407575722783804,1.44390078261495,200,-1,-1,-1,-1
"3397",31.792,35.1652,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2006,92279,0.108208692725747,0.0122981411404908,7.08343031071126,200,-1,-1,-1,-1
"3398",31.792,35.1652,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1385,412369,0.0280396037735045,0.00342797813937068,1.93198333121836,200,-1,-1,-1,-1
"3399",31.792,35.1652,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",803,31643,-0.116677832789719,0.0091723958030343,1.33540166541934,200,-1,-1,-1,-1
"3400",31.792,35.1652,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1031,40957,-0.00614257268607605,0.00453042052686214,1.68931675702334,200,-1,-1,-1,-1
"3401",31.792,35.1652,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1037,52409,0.0610061665996908,0.0047560976818204,3.12256240472197,200,-1,-1,-1,-1
"3402",31.792,35.1652,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",835,445811,0,0,0,200,-1,-1,-1,-1
"3403",31.792,35.1652,4,"JET_58_425_73_D_RN_MX_3.9_26355_3.mat",851,33325,0,0,0,200,-1,-1,-1,-1
"3404",31.792,35.1652,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",1976,75729,0,0,0,200,-1,-1,-1,-1
"3405",31.792,35.1652,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",995,38957,0.0743375826627016,0.00160879455506801,2.13026947528124,200,-1,-1,-1,-1
"3406",31.792,35.1652,4,"JET_83-108-70_D_CL_MX_3.9_23199_7.mat",577,21813,-0.0764159021899109,0.0093229552730918,2.2008640654385,200,-1,-1,-1,-1
"3407",31.792,35.1652,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",514,36181,0,0,0,200,-1,-1,-1,-1
"3408",31.792,35.1652,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",605,23671,0.0303698101080957,0.00211346475407481,1.45278210379184,200,-1,-1,-1,-1
"3409",31.792,35.1652,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",720,27341,0.0501546450890601,0.00404964713379741,2.62295175530016,200,-1,-1,-1,-1
"3410",31.792,35.1652,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3542,130617,0.125554386433214,0.00430287839844823,4.23223908804357,200,-1,-1,-1,-1
"3411",31.792,35.1652,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2368,89921,0.0791938480921089,0.00359227648004889,3.02078755386174,200,-1,-1,-1,-1
"3412",31.792,35.1652,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1423,54809,0.0580892463214694,0.0042469329200685,2.86055809445679,200,-1,-1,-1,-1
"3413",31.792,35.1652,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",416,116333,0.0318194435909389,0.00536396261304617,2.78197391703725,200,-1,-1,-1,-1
"3414",31.792,35.1652,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1108,52577,0.0513719379901885,0.00431117415428162,2.75190842151642,200,-1,-1,-1,-1
"3415",31.792,35.1652,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",410,15687,0.0844566606916486,0.00834168074652553,5.02580551244318,200,-1,-1,-1,-1
"3416",31.792,35.1652,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",291,17725,0.0343466256745159,0.00546151911839843,2.87154016084969,200,-1,-1,-1,-1
"3417",31.7958,35.169,4,"JET_58-425-73_D_CL_MX_3.9_23645_0.mat",1124,43995,-0.0407795909792183,-0.000274030491709713,-0.925204016268252,123,0.446705341339111,0.607342839241028,2,239
"3418",31.7958,35.169,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1972,91051,0.000617981608957139,-0.00148227391764522,-0.580549934878944,200,-1,-1,-1,-1
"3419",31.7958,35.169,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1358,411397,0.00973630631342532,-0.00097764702513814,-0.19633268378675,200,-1,-1,-1,-1
"3420",31.7958,35.169,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",773,30563,0.0248838515952231,-0.00154674146324396,-0.121019553393124,200,-1,-1,-1,-1
"3421",31.7958,35.169,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1004,39973,0.02967435317114,-0.00195493036881089,-0.188485084101557,200,-1,-1,-1,-1
"3422",31.7958,35.169,4,"JET_58_425_73_D_CL_MX_3.9_26354_0.mat",542,21311,-0.0641067527234557,0.00270934030413628,-0.198398932814601,200,-1,-1,-1,-1
"3423",31.7958,35.169,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1007,51329,0.021349356137216,-0.00104341190308332,0.00962236151099116,200,-1,-1,-1,-1
"3424",31.7958,35.169,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",806,444751,0.0296318193897605,-0.00192635785788298,-0.17790675535798,200,-1,-1,-1,-1
"3425",31.7958,35.169,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",1408,53209,0,0,0,200,-1,-1,-1,-1
"3426",31.7958,35.169,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",964,37841,-0.00350592862814662,-0.00103167537599802,-0.482788722962141,200,-1,-1,-1,-1
"3427",31.7958,35.169,4,"JET_83-108-70_D_CL_MX_3.9_23199_7.mat",552,20913,0.0125942611135542,-0.000999618787318467,-0.147962292656303,200,-1,-1,-1,-1
"3428",31.7958,35.169,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",465,34417,0,0,0,200,-1,-1,-1,-1
"3429",31.7958,35.169,4,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",2187,92043,0.0933570383116604,-0.00308959092944861,0.631304394453765,19,0.44220295548439,0.601634800434113,2,239
"3430",31.7958,35.169,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3513,129573,0.0632009512744844,-0.00124099431559443,0.767621299251913,200,-1,-1,-1,-1
"3431",31.7958,35.169,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",999,40695,0.034195512160659,-0.00325614027678967,-0.618545867502688,13,0.442124873399734,0.768768966197968,2,239
"3432",31.7958,35.169,4,"JET_83-108-70_D_OC_MX_3.9_23501_0.mat",696,31987,0.0149953106418254,-0.00243449676781893,-0.673892494291064,20,0.434677302837372,0.600072920322418,2,239
"3433",31.7958,35.169,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2308,87761,0.0206916124559939,-0.00245945947244763,-0.569951539859175,82,0.35715839266777,0.563715577125549,2,239
"3434",31.7958,35.169,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1398,53909,0.0333963954821228,-0.00230484921485185,-0.254011776298285,200,-1,-1,-1,-1
"3435",31.7958,35.169,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",386,115181,0.0457941533997654,-0.000882462598383425,0.562898028641938,200,-1,-1,-1,-1
"3436",31.7958,35.169,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1026,49497,0.0201581830158831,-0.00217790622264147,-0.467998828738926,200,-1,-1,-1,-1
"3437",31.7958,35.169,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",349,13507,-0.0291722727939486,-0.00311014894396067,-1.82750503346324,200,-1,-1,-1,-1
"3438",31.7958,35.169,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",241,15925,0.0091621296480299,-0.000646256841719153,-0.0752601437270631,200,-1,-1,-1,-1
"3439",31.7962,35.1696,4,"JET_58-425-73_D_CL_MX_3.9_1_26619_5.mat",2150,388301,0.0250559645704925,3.37050296366208e-05,0.514601303264499,200,-1,-1,-1,-1
"3440",31.7962,35.1696,4,"JET_58-425-73_D_CL_MX_3.9_23645_0.mat",1113,43615,0.0319079440087081,-0.00111698172986508,0.191366188228131,200,-1,-1,-1,-1
"3441",31.7962,35.1696,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1966,90839,-0.022152455896139,0.000389199703931805,-0.287369236350058,200,-1,-1,-1,-1
"3442",31.7962,35.1696,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1355,411289,0.0211080374196171,-0.000195966102182864,0.343774307519197,200,-1,-1,-1,-1
"3443",31.7962,35.1696,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",769,30435,-0.00147814415395252,-0.000473665073513987,-0.219028912484645,200,-1,-1,-1,-1
"3444",31.7962,35.1696,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1001,39877,-0.00384180471301077,-0.000857535749673844,-0.419850394129753,200,-1,-1,-1,-1
"3445",31.7962,35.1696,4,"JET_58_425_73_D_CL_MX_3.9_26354_0.mat",535,21059,0.00969727169722338,0.000510999001562591,0.398345034569504,200,-1,-1,-1,-1
"3446",31.7962,35.1696,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",802,444607,0.0340205316431821,-0.000331650022417309,0.547750623896719,200,-1,-1,-1,-1
"3447",31.7962,35.1696,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",1402,52977,0,0,0,200,-1,-1,-1,-1
"3448",31.7962,35.1696,4,"JET_83-108-70_D_CL_MX_3.9_23199_7.mat",549,20801,-0.00714784171432257,-0.000305761583149433,-0.265261467546225,200,-1,-1,-1,-1
"3449",31.7962,35.1696,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",455,34057,0.00146248266100866,0.00193852558732033,0.804659888148306,200,-1,-1,-1,-1
"3450",31.7962,35.1696,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",566,22287,0.0100127699784935,-0.00199496140703559,-0.597729163244366,200,-1,-1,-1,-1
"3451",31.7962,35.1696,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",692,26353,0.0397388122975827,-0.00122619792819023,0.304297074675561,200,-1,-1,-1,-1
"3452",31.7962,35.1696,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3510,129465,0.0166834507137538,-0.000397430732846262,0.174696721136571,200,-1,-1,-1,-1
"3453",31.7962,35.1696,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",991,40407,0.0146446188911795,-0.00111993681639433,-0.155082348734141,200,-1,-1,-1,-1
"3454",31.7962,35.1696,4,"JET_83-108-70_D_OC_MX_3.9_23501_0.mat",686,31627,0.0998122073709966,-0.0043940432369709,0.23862685263157,200,-1,-1,-1,-1
"3455",31.7962,35.1696,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2296,87329,-0.00870520174503323,-0.000311300158500672,-0.298624098300933,200,-1,-1,-1,-1
"3456",31.7962,35.1696,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",384,115073,0.0190683506429196,-0.0011453740298748,-0.0767825990915294,200,-1,-1,-1,-1
"3457",31.7962,35.1696,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",740,29097,-0.0422825809568166,-0.000222833827137947,-0.934785149991512,200,-1,-1,-1,-1
"3458",31.7962,35.1696,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1013,49013,-0.00202663838863367,0.000348255038261412,0.0987692475318915,200,-1,-1,-1,-1
"3459",31.7962,35.1696,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",340,13167,0.0206305650994183,-0.00192999746650458,-0.359387684613465,200,-1,-1,-1,-1
"3460",31.7962,35.1696,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",233,15637,0.0802889719605447,-0.00409609824419022,-0.0326598584651936,200,-1,-1,-1,-1
"3461",31.8012,35.1766,4,"JET_58-425-73_D_CL_MX_3.9_23645_0.mat",920,36595,-0.030500824935734,-0.00238574203103781,-1.56431331112981,200,-1,-1,-1,-1
"3462",31.8012,35.1766,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1886,87959,-0.0141365634277461,-0.00257228966802359,-1.31164713576436,200,-1,-1,-1,-1
"3463",31.8012,35.1766,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",726,28871,-0.0137758549302816,-0.0026173610240221,-1.32246150821447,200,-1,-1,-1,-1
"3464",31.8012,35.1766,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",960,38389,-0.0284428679384291,-0.00240037916228175,-1.52900902368128,200,-1,-1,-1,-1
"3465",31.8012,35.1766,4,"JET_58_425_73_D_CL_MX_3.9_26354_0.mat",413,16667,0.000756405666470551,-0.00262000598013401,-1.03287427872419,200,-1,-1,-1,-1
"3466",31.8012,35.1766,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",392,15091,-0.0105292294174434,-0.00267849676311016,-1.28198329359293,200,-1,-1,-1,-1
"3467",31.8012,35.1766,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",758,443023,0.0854319587349891,-0.00411809235811233,0.0614022314548486,7,-0.0128220114856958,-0.0266072563827038,2,239
"3468",31.8012,35.1766,4,"JET_58_425_73_D_RN_MX_3.9_26355_3.mat",786,30989,0,0,0,200,-1,-1,-1,-1
"3469",31.8012,35.1766,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",1351,50869,-0.0371807368472218,-0.0019059469923377,-1.50599353387952,200,-1,-1,-1,-1
"3470",31.8012,35.1766,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",918,36185,-0.0627196049317718,-0.00226941425353288,-2.16215780004859,200,-1,-1,-1,-1
"3471",31.8012,35.1766,4,"JET_83-108-70_D_CL_MX_3.9_23199_7.mat",508,19325,0.050615961290896,-0.00420599151402712,-0.670077379792927,200,-1,-1,-1,-1
"3472",31.8012,35.1766,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",239,26281,0.0280346145853401,-0.00349400471895933,-0.836909595876931,200,-1,-1,-1,-1
"3473",31.8012,35.1766,4,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",2144,90495,0.0299534501507881,-0.00285904202610255,-0.544547807425258,17,0.457574725151062,0.667975425720215,2,239
"3474",31.8012,35.1766,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",519,20575,-0.0211353493854402,-0.00314889196306467,-1.68226377293467,200,-1,-1,-1,-1
"3475",31.8012,35.1766,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3466,127881,-0.0340145685710012,-0.00223979679867625,-1.57621009089053,200,-1,-1,-1,-1
"3476",31.8012,35.1766,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",843,35079,0.0130934182554482,-0.00277221389114856,-0.847017191350462,200,-1,-1,-1,-1
"3477",31.8012,35.1766,4,"JET_83-108-70_D_OC_MX_3.9_23501_0.mat",519,25619,0.0372575625777242,-0.00243692845106124,-0.229620128870013,200,-1,-1,-1,-1
"3478",31.8012,35.1766,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2103,80345,-0.000841182656585959,-0.00530834402889014,-2.14016126468777,56,0.550000011920929,1.14265012741089,2,239
"3479",31.8012,35.1766,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",791,40501,-0.0154920296743511,-0.00349516328424215,-1.70790590718388,200,-1,-1,-1,-1
"3480",31.8012,35.1766,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",176,7263,-0.0635348263196645,-0.00214186916127801,-2.1274441909045,200,-1,-1,-1,-1
"3481",31.8012,35.1766,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",33,8437,0.0820601029321552,-0.00463396962732077,-0.212385792285204,200,-1,-1,-1,-1
"3482",31.8012,35.1768,4,"JET_58-425-73_D_CL_MX_3.9_1_26619_5.mat",2108,386789,0.0334470201283694,-0.0024182740598917,-0.298369221389293,200,-1,-1,-1,-1
"3483",31.8012,35.1768,4,"JET_58-425-73_D_CL_MX_3.9_23645_0.mat",917,36471,-0.0419677640311419,-0.00279616797342897,-1.95782246999442,200,-1,-1,-1,-1
"3484",31.8012,35.1768,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1885,87923,0.0179347302764655,-0.00246499292552471,-0.627302564680575,93,0.73930698633194,0.64025890827179,1,152
"3485",31.8012,35.1768,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",725,28835,-0.00771155785769228,-0.00258963648229837,-1.19008575007319,200,-1,-1,-1,-1
"3486",31.8012,35.1768,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",959,38353,-0.0099199969321489,-0.00220428965985775,-1.08011580258608,94,0.736263036727905,0.637622773647308,1,152
"3487",31.8012,35.1768,4,"JET_58_425_73_D_CL_MX_3.9_26354_0.mat",412,16631,-0.00847755745053283,-0.00169550999999046,-0.847755149006842,100,0.797462105751038,0.690622746944427,1,146
"3488",31.8012,35.1768,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",391,15071,-0.0122128018178045,-0.00226630596444011,-1.15077842213213,200,-1,-1,-1,-1
"3489",31.8012,35.1768,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",757,442987,0.0375504998490214,-0.00140565540641546,0.188747834414244,10,0.287757724523544,0.566439211368561,2,239
"3490",31.8012,35.1768,4,"JET_58_425_73_D_RN_MX_3.9_26355_3.mat",785,30937,0,0,0,101,0.721087694168091,0.624480545520782,1,152
"3491",31.8012,35.1768,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",1350,50817,0.00636740531772365,-0.00460329186171293,-1.7139686383307,200,-1,-1,-1,-1
"3492",31.8012,35.1768,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",917,36149,-0.0358886091038585,-0.00275579188019037,-1.82008893415332,98,0.824853777885437,0.714344620704651,1,152
"3493",31.8012,35.1768,4,"JET_83-108-70_D_CL_MX_3.9_23199_7.mat",507,19289,0.0597777500748635,-0.0029422715306282,0.0186463892459872,101,0.834188640117645,0.722428858280182,1,146
"3494",31.8012,35.1768,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",224,25741,-0.0403420025482774,-0.00176568608731031,-1.51311448588967,200,-1,-1,-1,-1
"3495",31.8012,35.1768,4,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",2143,90459,0.0175409635528929,-0.00186588894575836,-0.395536307245485,102,0.906125247478485,0.784727871417999,1,146
"3496",31.8012,35.1768,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",518,20539,0.0254387693479657,-0.00338136497884989,-0.843770604580641,109,0.870250940322876,0.753659784793854,1,146
"3497",31.8012,35.1768,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3465,127845,-0.024453129991889,-0.00226409919559956,-1.3947022780776,94,0.894556283950806,0.774708807468414,1,152
"3498",31.8012,35.1768,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",836,34827,-0.078222812525928,-0.00480616930872202,-3.48692397400737,200,-1,-1,-1,-1
"3499",31.8012,35.1768,4,"JET_83-108-70_D_OC_MX_3.9_23501_0.mat",513,25415,0.0158634377643466,-0.00267805811017752,-0.753954488784075,200,-1,-1,-1,-1
"3500",31.8012,35.1768,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2097,80129,-0.0380439732223749,-0.00183783285319805,-1.49601260572672,200,-1,-1,-1,-1
"3501",31.8012,35.1768,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",784,40197,-0.0201562682166695,-0.00272127520292997,-1.49163544550538,200,-1,-1,-1,-1
"3502",31.8012,35.1768,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",174,7207,-0.0597461848519741,-0.00240393774583936,-2.15649879537523,200,-1,-1,-1,-1
"3503",31.8012,35.1768,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",25,8165,-0.0681135036051272,-0.00281621143221856,-2.48875464498997,200,-1,-1,-1,-1
"3504",31.8012,35.177,4,"JET_58-425-73_D_CL_MX_3.9_1_26619_5.mat",2107,386753,0.0416397018358114,-0.00137019809335471,0.284714799374344,81,0.850198209285736,0.736293613910675,1,146
"3505",31.8012,35.177,4,"JET_58-425-73_D_CL_MX_3.9_23645_0.mat",914,36363,-0.0265573038719595,-0.00254312204197049,-1.54839489422739,200,-1,-1,-1,-1
"3506",31.8012,35.177,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1884,87903,0.015103129297495,-0.00187631323933602,-0.448462709784506,73,0.73930698633194,0.64025890827179,1,152
"3507",31.8012,35.177,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",724,28815,-0.0145835712552071,-0.00164123624563217,-0.94816592335701,105,0.79731810092926,0.690498054027557,1,146
"3508",31.8012,35.177,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",958,38317,0.00573206106200815,-0.00252358661964536,-0.89479342661798,58,0.736263036727905,0.637622773647308,1,152
"3509",31.8012,35.177,4,"JET_58_425_73_D_CL_MX_3.9_26354_0.mat",411,16611,-0.0148714113980531,-0.00135511718690395,-0.839475102722644,80,0.797462105751038,0.690622746944427,1,146
"3510",31.8012,35.177,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",390,15019,-0.0182380652055144,-0.00239279586821795,-1.32187965139747,73,0.776514291763306,0.672481417655945,1,152
"3511",31.8012,35.177,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",964,49601,0.026672263815999,-0.00140357948839664,-0.0279865190386781,84,0.810585737228394,0.701988160610199,1,146
"3512",31.8012,35.177,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",756,442951,0.000493029691278995,-0.00071385968476534,-0.275683280080556,52,0.856596112251282,0.741834342479706,1,146
"3513",31.8012,35.177,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",1348,50745,0.00316218733787539,-0.0035843551158905,-1.37049829959869,65,0.761181831359863,0.659203112125397,1,152
"3514",31.8012,35.177,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",916,36129,-0.0234064447693527,-0.00278504053130746,-1.58214510791004,78,0.824853777885437,0.714344620704651,1,152
"3515",31.8012,35.177,4,"JET_83-108-70_D_CL_MX_3.9_23199_7.mat",506,19269,0.0434922341257334,-0.00216648168861866,0.0032520070672033,81,0.834188640117645,0.722428858280182,1,146
"3516",31.8012,35.177,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",216,25473,-0.00211572106927631,-0.00165538210421801,-0.704467263072728,200,-1,-1,-1,-1
"3517",31.8012,35.177,4,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",2142,90423,0.0372595086693767,-0.00307346135377885,-0.484194368124005,66,0.906125247478485,0.784727871417999,1,146
